ID,Name,Frame,Ex,Var,Min,Max,Dif,Neg
240,AMIL.DAYTON,DA,34.5314738751,206.822403293,21.0439609236,53.7262611012,32.6823001776,0.00943161634103
241,AMIL.DER,DA,31.1493013295,102.345801021,20.5971217105,46.7941447368,26.1970230263,0.003125
242,AMIL.DEWITT,DA,32.910565439,204.334073605,17.3805118602,54.3630253849,36.9825135248,1.85267998335
243,AMIL.DOMR,DA,30.3921408046,104.502865897,19.0313900862,46.1956088362,27.16421875,0.0178825431034
244,AMIL.DP,DA,33.506659808,113.938895522,23.1990534979,49.4480864198,26.2490329218,0.0
245,AMIL.DPLER,DA,31.3602972361,113.63558079,20.1002787706,47.7475553967,27.6472766262,0.00283774124375
246,AMIL.DTES,DA,31.1767365303,110.639521805,19.9709792086,47.3329577465,27.3619785379,0.0026626425218
247,AMIL.DUCKCRK1,DA,33.2421430872,214.298714219,17.8472864322,54.5379512949,36.6906648628,0.382524159258
248,AMIL.EDWARDS1,DA,34.3261657647,234.040328138,18.1584035562,56.5970158485,38.4386122922,0.281936606107
249,AMIL.EDWARDS2,DA,34.3261657647,234.040328138,18.1584035562,56.5970158485,38.4386122922,0.281936606107
250,AMIL.EDWARDS3,DA,34.8391378366,269.66956515,18.3794317743,57.4347738693,39.0553420951,0.277224584461
251,AMIL.EIPS,DA,31.4168390259,110.806044136,20.14685642,47.8418595825,27.6950031626,0.00251106894371
252,AMIL.EIPS1,DA,31.3602972361,113.63558079,20.1002787706,47.7475553967,27.6472766262,0.00283774124375
253,AMIL.EIPS2,DA,31.3602972361,113.63558079,20.1002787706,47.7475553967,27.6472766262,0.00283774124375
254,AMIL.EIPS3,DA,31.3602972361,113.63558079,20.1002787706,47.7475553967,27.6472766262,0.00283774124375
255,AMIL.EIPS4,DA,31.3602972361,113.63558079,20.1002787706,47.7475553967,27.6472766262,0.00283774124375
256,AMIL.EIPS5,DA,31.3602972361,113.63558079,20.1002787706,47.7475553967,27.6472766262,0.00283774124375
257,AMIL.ENFIELD,DA,34.5752190439,204.613065407,19.5667568612,55.7925821415,36.2258252802,0.0342674913027
258,AMIL.EPH1,DA,31.3602972361,113.63558079,20.1002787706,47.7475553967,27.6472766262,0.00283774124375
259,AMIL.ESPI,DA,31.0796980462,104.940287609,20.4511989343,46.6153374778,26.1641385435,0.00337477797513
260,AMIL.EXOL,DA,34.5516193145,207.615911448,19.484947816,55.8796211828,36.3946733668,0.034348666409
261,AMIL.FESC,DA,33.4218232771,177.105025709,19.5220804498,53.0293858131,33.5073053633,0.0383564013841
262,AMIL.FTR,DA,33.506659808,113.938895522,23.1990534979,49.4480864198,26.2490329218,0.0
263,AMIL.GBCCTG1,DA,36.4431584203,219.856949844,20.4789988404,58.8492230383,38.3702241979,0.703965983765
264,AMIL.GBCCTG2,DA,36.4462799575,219.907608673,20.4799304213,58.8551333591,38.3752029378,0.703965983765
265,AMIL.GBCM,DA,29.845,91.727675907,19.7587305936,44.51743379,24.7587031963,0.0034703196347
266,AMIL.GCWE,DA,34.5442143409,207.480722734,19.4862582141,55.8614109007,36.3751526865,0.0343834557402
267,AMIL.GDTOWER1,DA,35.0520201971,205.268520814,19.8997023579,56.7026362582,36.8029339003,0.103084654039
268,AMIL.GDTOWER2,DA,35.0420466113,205.192934921,19.8941012756,56.6867877851,36.7926865095,0.103165829146
269,AMIL.GDTOWER3,DA,35.1069419211,205.342221461,19.9249284886,56.6370854271,36.7121569385,0.0794124468496
270,AMIL.GDTOWER4,DA,35.0354873728,205.108462465,19.8902357944,56.6761113259,36.7858755315,0.103173560108
271,AMIL.GEXA,DA,30.9984930722,107.579397892,19.8152511962,47.2140490431,27.3987978469,0.00237440191388
272,AMIL.GLACIAL,DA,34.2016487976,202.1872381,19.4293987976,55.2582645291,35.8288657315,0.0356633266533
273,AMIL.GRJ_AGRJ_,DA,29.5991706932,247.600054714,11.157943564,52.8368612292,41.6789176652,6.41380363355
274,AMIL.HAH_ASTRA,DA,35.4427741276,359.897189156,13.3918659658,64.6851379763,51.2932720105,2.2323653088
275,AMIL.HAVANA86,DA,32.5861171241,215.546913372,17.5361693081,54.2061113259,36.6699420178,0.0957750289911
276,AMIL.HENNEPN81,DA,35.3087340549,258.47951738,18.5391534596,58.5487591805,40.0096057209,0.191032083494
277,AMIL.HENNEPN82,DA,35.2458198041,258.195676556,18.5120061848,58.4462156939,39.9342095091,0.195825280247
278,AMIL.HEN_AMT_P,DA,33.4898181613,244.730164803,16.3688558175,56.4918670274,40.1230112099,0.182195593351
279,AMIL.HES,DA,33.6475516715,181.74227832,19.4936662505,53.7325593009,34.2388930504,0.0370162297129
280,AMIL.HIKO,DA,32.2991645003,102.397441596,22.2640901213,47.7291854419,25.4650953206,0.0
281,AMIL.HUTSONVL3,DA,36.3598305631,243.63733509,20.6968341709,59.0790104368,38.3821762659,0.0303904136065
282,AMIL.HUTSONVL4,DA,36.3548534338,243.641369017,20.6935601082,59.0717356011,38.3781754928,0.030429068419
283,AMIL.IGS,DA,32.2991645003,102.397441596,22.2640901213,47.7291854419,25.4650953206,0.0
284,AMIL.ILCE,DA,34.5443533372,207.482837028,19.4862504832,55.8617394666,36.3754889834,0.0343834557402
285,AMIL.IMEA_1.AZ,DA,31.7449283701,156.50427926,18.9379990606,49.9306998591,30.9927007985,0.0394551432597
286,AMIL.IOW_AFRYT,DA,31.1116365481,228.718911894,13.5669926556,53.5872323154,40.0202396598,0.897506764592
287,AMIL.IP,DA,34.5729991303,207.59619825,19.5037263239,55.8961963664,36.3924700425,0.034348666409
288,AMIL.IP.AZ,DA,31.7427035384,159.138595908,18.8251949272,49.9813527478,31.1561578206,0.0412869891968
289,AMIL.IP.IMEA,DA,34.4505097603,207.87672252,19.3780788558,55.8461615771,36.4680827213,0.034410514109
290,AMIL.IPRETL,DA,34.5315027058,207.527095594,19.4670892926,55.8565249324,36.3894356397,0.0343602628527
291,AMIL.IRON,DA,33.506659808,113.938895522,23.1990534979,49.4480864198,26.2490329218,0.0
292,AMIL.KYST,DA,34.9614577696,261.387766637,18.4541012756,57.6482218786,39.194120603,0.275717046772
293,AMIL.L69_AHOPK,DA,36.7578005412,430.775224165,13.8343911867,67.2657518361,53.4313606494,2.55446463085
294,AMIL.LPC1,DA,34.5960601082,206.700595422,19.5193699266,55.8945574024,36.3751874758,0.0342868187089
295,AMIL.MCEC,DA,34.5514595413,207.627916377,19.4846037882,55.8799226904,36.3953189022,0.034410514109
296,AMIL.MCPU_1.AZ,DA,32.4611548849,140.569407132,20.1270220761,49.7836871771,29.656665101,0.18880225458
297,AMIL.MECR,DA,34.1918997996,200.47304406,19.4656913828,55.181258517,35.7155671343,0.0356753507014
298,AMIL.MEDINA,DA,29.1036216991,113.84027883,17.8941106129,45.2649327354,27.3708221226,0.013288490284
299,AMIL.MERDOSIA3,DA,34.0898022162,218.227895067,18.5068805566,56.2047893313,37.6979087746,0.0413722458446
300,AMIL.MERDOSIA4,DA,34.0891869604,218.269987422,18.504843448,56.2058059528,37.7009625048,0.0413722458446
301,AMIL.MERDOSI_1,DA,34.1899568355,219.530701996,18.5501739467,56.3796250483,37.8294511017,0.0413993042134
302,AMIL.MERDOSI_2,DA,34.1801702422,219.265952302,18.5479822188,56.3604136065,37.8124313877,0.0414998067259
303,AMIL.MTCML,DA,32.4611548849,140.569407132,20.1270220761,49.7836871771,29.656665101,0.18880225458
304,AMIL.NEC1_1.AZ,DA,33.3673813997,164.621870365,20.1837059652,52.1321136684,31.9484077031,0.0376326914044
305,AMIL.NESL,DA,30.6685093065,107.199052774,19.3056689342,46.7534693878,27.4478004535,0.0182199546485
306,AMIL.NEWTON21,DA,32.7414969076,167.742882731,19.3369771937,51.6924777735,32.3555005798,0.377595670661
307,AMIL.NEWTON22,DA,32.8149721363,168.440877435,19.3852647855,51.807727097,32.4224623116,0.317259373792
308,AMIL.NEWT_1.AZ,DA,32.6585360889,162.808445208,19.6157538751,51.425866604,31.810112729,0.0444011272898
309,AMIL.NLT_ANEW_,DA,33.4427406262,246.746249309,16.0687127947,56.4980286046,40.4293158098,0.253594897565
310,AMIL.OGLESB-4,DA,35.5488439918,266.489998707,18.0221725799,59.2732194481,41.2510468682,0.185786246167
311,AMIL.PALMCOIL,DA,32.0509318862,115.321915269,21.4472005988,48.5390269461,27.0918263473,0.0
312,AMIL.PEARLG2,DA,34.4388414831,225.806710538,18.5381677619,57.0530228063,38.5148550445,0.0420989563201
313,AMIL.PEIC,DA,34.551643957,207.613271177,19.4851294936,55.879485891,36.3943563974,0.034348666409
314,AMIL.PPI,DA,30.5519682332,104.172910051,19.1824438642,46.5174151436,27.3349712794,0.0173681462141
315,AMIL.PSG1.IMEA,DA,26.4531034128,69.3182320272,18.1001233553,39.2758141447,21.1756907895,0.00125
316,AMIL.PSG1.LGEP,DA,25.8189277079,70.3155739441,17.676344294,38.3556286267,20.6792843327,0.00147001934236
317,AMIL.PSG1.SIPC,DA,26.4531034128,69.3182320272,18.1001233553,39.2758141447,21.1756907895,0.00125
318,AMIL.PSG2.IMEA,DA,26.4531034128,69.3182320272,18.1001233553,39.2758141447,21.1756907895,0.00125
319,AMIL.PSG2.LGEP,DA,25.8189277079,70.3155739441,17.676344294,38.3556286267,20.6792843327,0.00147001934236
320,AMIL.PSG2.SIPC,DA,24.8417296748,56.5534722464,17.7491707317,36.0556341463,18.3064634146,0.0
321,AMIL.PSGC1.AMP,DA,26.3544272977,59.8934091057,19.2623045267,37.7631687243,18.5008641975,0.0
322,AMIL.PSGC1.PPI,DA,26.4531034128,69.3182320272,18.1001233553,39.2758141447,21.1756907895,0.00125
323,AMIL.PSGC1.TEA,DA,26.4531034128,69.3182320272,18.1001233553,39.2758141447,21.1756907895,0.00125
324,AMIL.PSGC2.AMP,DA,26.3544272977,59.8934091057,19.2623045267,37.7631687243,18.5008641975,0.0
325,AMIL.PSGC2.PPI,DA,24.8417296748,56.5534722464,17.7491707317,36.0556341463,18.3064634146,0.0
326,AMIL.PSGC2.TEA,DA,25.8189277079,70.3155739441,17.676344294,38.3556286267,20.6792843327,0.00147001934236
327,AMIL.PTWF,DA,32.7039873469,125.115757439,20.7129883946,50.0622920696,29.349303675,0.0615377176015
328,AMIL.PUBPOWIL,DA,31.1477796053,105.364351576,20.8846578947,46.6100526316,25.7253947368,0.0
329,AMIL.REI2CTGA,DA,35.0804735215,199.568632054,20.1044568999,56.396088133,36.2916312331,0.0312601468883
330,AMIL.REI2CTGB,DA,35.0807490981,199.578787965,20.1044607654,56.3966795516,36.2922187862,0.0312601468883
331,AMIL.REI2CTGC,DA,35.080289589,199.558209212,20.1044878237,56.3955817549,36.2910939312,0.0312601468883
332,AMIL.REI2CTGD,DA,35.0808072413,199.587961759,20.104530344,56.397317356,36.292787012,0.0312601468883
333,AMIL.REI2CTGE,DA,35.0811345187,199.609485182,20.104530344,56.3983301121,36.2937997681,0.0312601468883
334,AMIL.REI2CTGF,DA,35.0806643796,199.592638448,20.1044878237,56.3973521453,36.2928643216,0.0312601468883
335,AMIL.REI2CTGG,DA,35.0810481897,199.60739483,20.1045342095,56.3981407035,36.293606494,0.0312601468883
336,AMIL.REI2CTGH,DA,35.080837682,199.5975426,20.1045226131,56.3977618864,36.2932392733,0.0312601468883
337,AMIL.RES.CNE,DA,31.0796980462,104.940287609,20.4511989343,46.6153374778,26.1641385435,0.00337477797513
338,AMIL.RISING.H,DA,28.6925525459,153.152644913,14.8529307282,46.3512877442,31.498357016,22.1041119005
339,AMIL.RISING.L,DA,32.5549311723,145.406100794,19.1854795737,50.5665452931,31.3810657194,2.61388987567
340,AMIL.RLGY01,DA,32.0509318862,115.321915269,21.4472005988,48.5390269461,27.0918263473,0.0
341,AMIL.ROXANNAR,DA,26.4228826754,69.5081055988,18.4944078947,38.9056578947,20.41125,0.00197368421053
342,AMIL.RPGI_1.AZ,DA,29.022754423,210.325438301,12.3880601221,49.9409675904,37.5529074683,0.804232033819
343,AMIL.RSPWIND,DA,30.4842902107,128.747740463,17.9308119219,48.1600051387,30.2291932169,0.303499486125
344,AMIL.SBL_ASIBL,DA,29.1186486922,279.201686916,10.1108078856,53.7524120603,43.6416041747,10.9141631233
345,AMIL.SELC,DA,32.0135413731,162.26919674,18.936204791,50.4324706435,31.4962658525,0.0417050258337
346,AMIL.SESKEYSTN,DA,32.3734051724,192.831477053,20.3173507149,49.6766358284,29.3592851135,0.00761143818335
347,AMIL.SESRETAIL,DA,31.4168390259,110.806044136,20.14685642,47.8418595825,27.6950031626,0.00251106894371
348,AMIL.SIPC,DA,34.5542159516,207.563975822,19.4898376498,55.8787205257,36.3888828759,0.034395052184
349,AMIL.SIPC.NEC1,DA,34.0004844322,119.906428374,23.3771868132,50.2107472527,26.8335604396,0.0
350,AMIL.SIPM_1.AZ,DA,31.2177532488,151.842492372,18.7539408173,48.7893330202,30.0353922029,0.0410145608267
351,AMIL.SMTE,DA,30.716824187,98.6808583616,20.841695122,45.6301219512,24.7884268293,0.0
352,AMIL.SOY_2.AZ,DA,31.6205832159,158.18848729,18.7504509159,49.7957350869,31.045284171,0.0417003287929
353,AMIL.SPRK,DA,32.0055677548,162.103170442,18.9391451386,50.411488962,31.4723438234,0.0416392672616
354,AMIL.STALLIG-4,DA,32.3072534312,202.79221032,17.9673455979,52.9371660096,34.9698204117,0.0374156811213
355,AMIL.STWF,DA,23.1481117021,154.845219309,8.36119922631,41.9111702128,33.5499709865,38.528926499
356,AMIL.SWCC.PLUM,DA,30.1448093493,88.0709258839,19.6713040123,44.9298688272,25.2585648148,0.000393518518519
357,AMIL.SWECC,DA,30.677610308,107.344638103,19.3045294785,46.7757823129,27.4712528345,0.0181575963719
358,AMIL.SWECCTG1,DA,35.4625628141,204.073078787,20.1394163123,56.9231387708,36.7837224584,0.19166602242
359,AMIL.SZE,DA,30.6588521326,105.454147405,19.2168242549,46.8520760534,27.6352517986,0.0170709146968
360,AMIL.SZE_SCI,DA,32.0509318862,115.321915269,21.4472005988,48.5390269461,27.0918263473,0.0
361,AMIL.TBCRSTAT,DA,30.9072421402,297.546485996,11.0338268264,56.4624545806,45.4286277542,9.58639737147
362,AMIL.TEPG,DA,32.0509318862,115.321915269,21.4472005988,48.5390269461,27.0918263473,0.0
363,AMIL.TILTNCC1,DA,35.9523592321,204.417070004,20.6455237727,57.2286200232,36.5830962505,0.150572091225
364,AMIL.TILTNCC2,DA,35.9523592321,204.417070004,20.6455237727,57.2286200232,36.5830962505,0.150572091225
365,AMIL.TILTNCC3,DA,35.9523592321,204.417070004,20.6455237727,57.2286200232,36.5830962505,0.150572091225
366,AMIL.TILTNCC4,DA,35.9523592321,204.417070004,20.6455237727,57.2286200232,36.5830962505,0.150572091225
367,AMIL.TRA_ATRAE,DA,33.322299156,352.97760987,12.6892655586,60.4582296096,47.768964051,3.24233475068
368,AMIL.TREX_IL,DA,33.506659808,113.938895522,23.1990534979,49.4480864198,26.2490329218,0.0
369,AMIL.VIN_ALA_P,DA,32.4432147919,367.966446502,12.1221105528,60.0453420951,47.9232315423,5.99929261693
370,AMIL.VIN_AVINT,DA,32.4432147919,367.966446502,12.1221105528,60.0453420951,47.9232315423,5.99929261693
371,AMIL.VRD,DA,31.1477796053,105.364351576,20.8846578947,46.6100526316,25.7253947368,0.0
372,AMIL.WLBRWEST,DA,31.8442921337,243.079782964,13.8581213761,54.9266099729,41.0684885968,1.03391573251
373,AMIL.WOODRW84,DA,31.6007565069,184.834722314,18.1766293003,51.2848473135,33.1082180131,0.0331078469269
374,AMIL.WOODRW85,DA,31.6007577954,184.834736937,18.1766293003,51.2848473135,33.1082180131,0.0331078469269
375,AMIL.WPSE,DA,34.2026776887,202.22308665,19.4285370741,55.2611302605,35.8325931864,0.0356753507014
376,AMIL.WPSE.DM,DA,30.966368069,107.545180477,20.3854545455,46.6696421663,26.2841876209,0.00364603481625
377,AMIL.WPSE.GBC,DA,28.2466835336,87.1969806328,18.5402530044,42.7775648324,24.237311828,0.00265022137887
378,AMIL.WPSE.OLIN,DA,28.251002003,87.228243709,18.5433586338,42.7844149273,24.2410562935,0.00265022137887
379,AMIL.WVPA,DA,32.0135300219,162.267335065,18.9364161578,50.4324659465,31.4960497886,0.0417003287929
380,AMIL.WVPA.AGWD,DA,34.6667665249,241.238749454,17.7221955934,57.7984035562,40.0762079629,0.984503285659
381,AMIL.WVPA_2.AZ,DA,31.6322228746,159.452919778,18.6862235791,49.9260732738,31.2398496947,0.0417707844058
382,AMIL.WVPA_4.AZ,DA,32.0614220291,157.664244516,19.2005119775,50.2209018318,31.0203898544,0.0392766557069
383,AMIL.WWEC,DA,31.1800400844,103.205082308,20.5791476793,46.772556962,26.1934092827,0.00323206751055
384,AMIL.W_BRCTIPT,DA,33.9843681549,353.353902036,13.5917317356,61.4488983378,47.8571666022,1.22602241979
385,AMIL.XLON,DA,32.0111787615,162.23785507,18.9350399248,50.4285533114,31.4935133866,0.0417942696101
386,AMMO.AEM.MO,DA,32.8828063394,190.918706797,18.8323579436,53.0201430228,34.1877850792,0.0334557402397
387,AMMO.AUDRN11,DA,31.8563746618,183.721648225,17.4477309625,51.8241747198,34.3764437572,0.359157325087
388,AMMO.AUDRN22,DA,31.8565287978,183.725915257,17.4477309625,51.824441438,34.3767104755,0.359157325087
389,AMMO.AUDRN33,DA,31.8572762853,183.745212336,17.4477309625,51.8256010823,34.3778701198,0.359157325087
390,AMMO.AUDRN44,DA,31.8571846412,183.744056539,17.4477309625,51.8253266332,34.3775956707,0.359157325087
391,AMMO.AUDRN55,DA,31.8574763239,183.754154429,17.4477464244,51.8263548512,34.3786084267,0.359157325087
392,AMMO.AUDRN66,DA,31.8576770068,183.760278047,17.4477425589,51.8267916506,34.3790490916,0.359157325087
393,AMMO.AUDRN77,DA,31.8585287012,183.784186626,17.4477464244,51.8286084267,34.3808620023,0.359157325087
394,AMMO.AUDRN88,DA,31.8584621827,183.784174854,17.4477425589,51.8283958253,34.3806532663,0.359157325087
395,AMMO.CALF_1.AZ,DA,30.8949935416,160.269860354,18.1035697511,49.0539408173,30.9503710662,0.0437482386097
396,AMMO.CALLAWAY1,DA,31.70486954,173.110575588,18.0528102049,51.1026594511,33.0498492462,0.0569849246231
397,AMMO.CC.KEOKUK,DA,32.2737289009,221.458544849,15.91947816,54.3089253962,38.3894472362,2.45044839583
398,AMMO.CC.OSAGE,DA,33.1405129816,188.9701886,18.8242674913,53.5873946656,34.7631271743,0.0335098569772
399,AMMO.CCG_1.AZ,DA,29.7140562862,142.899147876,17.8984687647,46.6223156411,28.7238468765,0.163936120244
400,AMMO.FGRDCTG1,DA,33.8687622407,209.052498292,18.9221298802,55.1391341322,36.217004252,0.0381600309239
401,AMMO.GOOSEGEN1,DA,31.7732126981,228.08641601,14.5529300348,54.1726981059,39.6197680711,14.9435485118
402,AMMO.GOOSEGEN2,DA,31.7732126981,228.08641601,14.5529300348,54.1726981059,39.6197680711,14.9435485118
403,AMMO.GOOSEGEN3,DA,31.7732126981,228.08641601,14.5529300348,54.1726981059,39.6197680711,14.9435485118
404,AMMO.GOOSEGEN4,DA,31.7732126981,228.08641601,14.5529300348,54.1726981059,39.6197680711,14.9435485118
405,AMMO.GOOSEGEN5,DA,31.7732126981,228.08641601,14.5529300348,54.1726981059,39.6197680711,14.9435485118
406,AMMO.GOOSEGEN6,DA,31.7732126981,228.08641601,14.5529300348,54.1726981059,39.6197680711,14.9435485118
407,AMMO.HANN_1.AZ,DA,30.7892267496,169.802632401,17.29723814,49.4945373415,32.1972992015,0.0850117426022
408,AMMO.HDBDCTG1,DA,32.2173700232,198.062064029,18.3767529957,52.3885775029,34.0118245072,0.0336064940085
409,AMMO.KAHO_1.AZ,DA,30.3876232973,187.425398009,16.0175152654,49.8541568812,33.8366416158,0.531869422264
410,AMMO.KEOKUK1,DA,32.2919931388,221.709732827,15.9273985311,54.3399613452,38.4125628141,2.45370313104
411,AMMO.KEOKUK10,DA,32.2532661706,221.245191492,15.9078546579,54.2782837263,38.3704290684,2.45602628527
412,AMMO.KEOKUK11,DA,32.2532661706,221.245191492,15.9078546579,54.2782837263,38.3704290684,2.45602628527
413,AMMO.KEOKUK12,DA,32.2752362775,221.431427392,15.9201894086,54.3101816776,38.389992269,2.44953614225
414,AMMO.KEOKUK13,DA,32.2752362775,221.431427392,15.9201894086,54.3101816776,38.389992269,2.44953614225
415,AMMO.KEOKUK14,DA,32.2752362775,221.431427392,15.9201894086,54.3101816776,38.389992269,2.44953614225
416,AMMO.KEOKUK15,DA,32.2752362775,221.431427392,15.9201894086,54.3101816776,38.389992269,2.44953614225
417,AMMO.KEOKUK2,DA,32.2919931388,221.709732827,15.9273985311,54.3399613452,38.4125628141,2.45370313104
418,AMMO.KEOKUK3,DA,32.2919931388,221.709732827,15.9273985311,54.3399613452,38.4125628141,2.45370313104
419,AMMO.KEOKUK4,DA,32.2919931388,221.709732827,15.9273985311,54.3399613452,38.4125628141,2.45370313104
420,AMMO.KEOKUK5,DA,32.2919931388,221.709732827,15.9273985311,54.3399613452,38.4125628141,2.45370313104
421,AMMO.KEOKUK6,DA,32.2919931388,221.709732827,15.9273985311,54.3399613452,38.4125628141,2.45370313104
422,AMMO.KEOKUK7,DA,32.2532661706,221.245191492,15.9078546579,54.2782837263,38.3704290684,2.45602628527
423,AMMO.KEOKUK8,DA,32.2532661706,221.245191492,15.9078546579,54.2782837263,38.3704290684,2.45602628527
424,AMMO.KEOKUK9,DA,32.2532661706,221.245191492,15.9078546579,54.2782837263,38.3704290684,2.45602628527
425,AMMO.KIRK,DA,32.8828084332,190.918702589,18.832361809,53.0201430228,34.1877812138,0.0334557402397
426,AMMO.KIRK2CTG1,DA,33.7911031117,228.661233851,17.6928488597,55.8669694627,38.174120603,1.24492075763
427,AMMO.KIRK_1.AZ,DA,29.3340885784,140.450284609,17.7627430719,46.0494034758,28.2866604039,0.0406622827619
428,AMMO.KMDYCTG1,DA,34.7907418503,193.148500052,19.9214147661,55.6975802087,35.7761654426,0.0862195593351
429,AMMO.KMDYCTG2,DA,34.7920057016,193.15759584,19.9214147661,55.6980788558,35.7766640897,0.0862195593351
430,AMMO.LABADIE1,DA,31.0650616866,166.239385939,17.9466718206,50.0650405876,32.1183687669,0.12163509857
431,AMMO.LABADIE2,DA,31.0003071447,165.473908211,17.9131735601,49.9582759954,32.0451024353,0.12194433707
432,AMMO.LABADIE3,DA,30.9962818902,165.439362514,17.9110127561,49.951855431,32.0408426749,0.12135678392
433,AMMO.LABADIE4,DA,31.0316687605,165.826204815,17.9292500966,50.0096598376,32.080409741,0.121457286432
434,AMMO.LINN_1.AZ,DA,31.1665073587,182.045747398,17.1923579145,50.4001550023,33.2077970878,0.818919680601
435,AMMO.MARC_1.AZ,DA,30.365361085,162.787416495,17.3955847816,48.3946077971,30.9990230155,0.0502160638798
